,Unnamed: 0,Sr No.,"Date of Encashment",Name of the Political Party,"Account no. of Political Party",Prefix,"Bond Number",Denominations,"Pay Branch Code",Pay Teller
1205,1821,1775,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6664,10000000,691,2039265
1206,1822,1776,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6652,10000000,691,2039265
1207,1824,1777,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7045,10000000,691,2039265
1208,1825,1778,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7041,10000000,691,2039265
1209,1826,1779,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7025,10000000,691,2039265
1210,1827,1780,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7051,10000000,691,2039265
1211,1828,1781,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7035,10000000,691,2039265
1212,1829,1782,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7059,10000000,691,2039265
1213,1830,1783,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7037,10000000,691,2039265
1214,1831,1784,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7033,10000000,691,2039265
1215,1832,1785,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7053,10000000,691,2039265
1216,1833,1786,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7061,10000000,691,2039265
1217,1834,1787,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7029,10000000,691,2039265
1218,1835,1788,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7049,10000000,691,2039265
1219,1836,1789,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7057,10000000,691,2039265
1220,1837,1790,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7043,10000000,691,2039265
1221,1838,1791,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7039,10000000,691,2039265
1222,1839,1792,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7047,10000000,691,2039265
1223,1840,1793,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7027,10000000,691,2039265
1224,1841,1794,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7055,10000000,691,2039265
1225,1842,1795,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7031,10000000,691,2039265
1226,1843,1796,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7023,10000000,691,2039265
1227,1844,1797,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7065,10000000,691,2039265
1228,1845,1798,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7067,10000000,691,2039265
1229,1846,1799,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7063,10000000,691,2039265
1230,1847,1800,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7069,10000000,691,2039265
1231,1848,1801,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7071,10000000,691,2039265
1232,1849,1802,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7058,10000000,691,2039265
1233,1850,1803,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7056,10000000,691,2039265
1234,1851,1804,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7054,10000000,691,2039265
1235,1852,1805,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7062,10000000,691,3627829
1236,1853,1806,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7060,10000000,691,2039265
1237,1854,1807,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7070,10000000,691,2039265
1238,1855,1808,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7066,10000000,691,2039265
1239,1856,1809,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7068,10000000,691,2039265
1240,1857,1810,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7064,10000000,691,2039265
1241,1858,1811,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7077,10000000,691,2039265
1242,1859,1812,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7093,10000000,691,2039265
1243,1860,1813,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7097,10000000,691,2039265
1244,1862,1814,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7073,10000000,691,2039265
1245,1863,1815,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7099,10000000,691,2039265
1246,1864,1816,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7089,10000000,691,2039265
1247,1865,1817,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7103,10000000,691,2039265
1248,1866,1818,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7105,10000000,691,2039265
1249,1867,1819,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7095,10000000,691,2039265
1250,1868,1820,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7111,10000000,691,2039265
1251,1869,1821,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7107,10000000,691,2039265
1252,1870,1822,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7075,10000000,691,2039265
1253,1871,1823,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7109,10000000,691,2039265
1254,1872,1824,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7081,10000000,691,2039265
1255,1873,1825,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7085,10000000,691,2039265
1256,1874,1826,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7087,10000000,691,2039265
1257,1875,1827,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7083,10000000,691,2039265
1258,1876,1828,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7079,10000000,691,2039265
1259,1877,1829,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7091,10000000,691,2039265
1260,1878,1830,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7101,10000000,691,2039265
1261,1879,1831,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7112,10000000,691,2039265
1262,1880,1832,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7220,10000000,691,2039265
1263,1881,1833,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7167,10000000,691,2039265
1264,1882,1834,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7161,10000000,691,2039265
1265,1883,1835,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7212,10000000,691,2039265
1266,1884,1836,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7171,10000000,691,2039265
1267,1885,1837,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7173,10000000,691,2039265
1268,1886,1838,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7179,10000000,691,2039265
1269,1887,1839,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7208,10000000,691,2039265
1270,1888,1840,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7206,10000000,691,2039265
1271,1889,1841,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7159,10000000,691,2039265
1272,1890,1842,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7210,10000000,691,2039265
1273,1891,1843,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7218,10000000,691,2039265
1274,1892,1844,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7169,10000000,691,2039265
1275,1893,1845,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7151,10000000,691,2039265
1276,1894,1846,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7181,10000000,691,2039265
1277,1895,1847,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7153,10000000,691,2039265
1278,1896,1848,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7189,10000000,691,2039265
1279,1897,1849,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7157,10000000,691,2039265
1280,1898,1850,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7199,10000000,691,2039265
1281,1900,1851,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7216,10000000,691,2039265
1282,1901,1852,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7187,10000000,691,2039265
1283,1902,1853,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7191,10000000,691,2039265
1284,1903,1854,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7177,10000000,691,2039265
1285,1904,1855,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7183,10000000,691,2039265
1286,1905,1856,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7175,10000000,691,2039265
1287,1906,1857,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7193,10000000,691,2039265
1288,1907,1858,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7185,10000000,691,2039265
1289,1908,1859,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7165,10000000,691,2039265
1290,1909,1860,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7155,10000000,691,2039265
1291,1910,1861,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7163,10000000,691,2039265
1292,1911,1862,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7214,10000000,691,2039265
1293,1912,1863,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7195,10000000,691,2039265
1294,1913,1864,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7197,10000000,691,2039265
1295,1914,1865,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7202,10000000,691,2039265
1296,1915,1866,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,7204,10000000,691,2039265
1297,1916,1867,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6297,10000000,691,2039265
1298,1917,1868,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6275,10000000,691,2039265
1299,1918,1869,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6261,10000000,691,2039265
1300,1919,1870,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6278,10000000,691,2039265
1301,1920,1871,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6262,10000000,691,2039265
1302,1921,1872,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6274,10000000,691,2039265
1303,1922,1873,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6257,10000000,691,2039265
1304,1923,1874,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6273,10000000,691,2039265
1305,1924,1875,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6272,10000000,691,2039265
1306,1925,1876,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6280,10000000,691,2039265
1307,1926,1877,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6251,10000000,691,2039265
1308,1927,1878,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4597,10000000,691,2039265
1309,1928,1879,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6279,10000000,691,2039265
1310,1929,1880,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6296,10000000,691,2039265
1311,1930,1881,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6256,10000000,691,2039265
1312,1931,1882,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6286,10000000,691,2039265
1313,1932,1883,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6298,10000000,691,2039265
1314,1933,1884,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6267,10000000,691,2039265
1315,1934,1885,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4632,10000000,691,2039265
1316,1935,1886,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6284,10000000,691,2039265
1317,1936,1887,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6254,10000000,691,2039265
1318,1938,1888,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6292,10000000,691,2039265
1319,1939,1889,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6268,10000000,691,2039265
1320,1940,1890,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6258,10000000,691,2039265
1321,1941,1891,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6253,10000000,691,2039265
1322,1942,1892,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6293,10000000,691,2039265
1323,1943,1893,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6281,10000000,691,2039265
1324,1944,1894,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6264,10000000,691,2039265
1325,1945,1895,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6288,10000000,691,2039265
1326,1946,1896,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6300,10000000,691,2039265
1327,1947,1897,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6269,10000000,691,2039265
1328,1948,1898,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,4598,10000000,691,2039265
1329,1949,1899,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6263,10000000,691,2039265
1330,1950,1900,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6270,10000000,691,2039265
1331,1951,1901,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6283,10000000,691,2039265
1332,1952,1902,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6299,10000000,691,2039265
1333,1953,1903,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6271,10000000,691,2039265
1334,1954,1904,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6252,10000000,691,2039265
1335,1955,1905,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6282,10000000,691,2039265
1336,1956,1906,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6259,10000000,691,2039265
1337,1957,1907,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6295,10000000,691,2039265
1338,1958,1908,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6260,10000000,691,2039265
1339,1959,1909,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6255,10000000,691,2039265
1340,1960,1910,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6265,10000000,691,2039265
1341,1961,1911,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6285,10000000,691,2039265
1342,1962,1912,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6289,10000000,691,2039265
1343,1963,1913,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6291,10000000,691,2039265
1344,1964,1914,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6294,10000000,691,2039265
1345,1965,1915,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6287,10000000,691,2039265
1346,1966,1916,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5260,10000000,691,2511282
1347,1967,1917,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5268,10000000,691,2511282
1348,1968,1918,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5266,10000000,691,2511282
1349,1969,1919,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,5267,10000000,691,2511282
1350,1970,1920,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6426,10000000,691,2511282
1351,1971,1921,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6431,10000000,691,2511282
1352,1972,1922,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6434,10000000,691,2511282
1353,1973,1923,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6429,10000000,691,2511282
1354,1974,1924,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6409,10000000,691,2511282
1355,1976,1925,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6433,10000000,691,2511282
1356,1977,1926,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6432,10000000,691,2511282
1357,1978,1927,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6427,10000000,691,2511282
1358,1979,1928,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6430,10000000,691,2511282
1359,1980,1929,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6428,10000000,691,2511282
1360,1981,1930,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6446,10000000,691,2511282
1361,1982,1931,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6444,10000000,691,2511282
1362,1983,1932,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6447,10000000,691,2511282
1363,1984,1933,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6437,10000000,691,2511282
1364,1985,1934,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6442,10000000,691,2511282
1365,1986,1935,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6445,10000000,691,2511282
1366,1987,1936,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6443,10000000,691,2511282
1367,1988,1937,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6439,10000000,691,2511282
1368,1989,1938,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6435,10000000,691,2511282
1369,1990,1939,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6440,10000000,691,2511282
1370,1991,1940,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6438,10000000,691,2511282
1371,1992,1941,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6436,10000000,691,2511282
1372,1993,1942,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6441,10000000,691,2511282
1373,1994,1943,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6448,10000000,691,2511282
1374,1995,1944,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6449,10000000,691,2511282
1375,1996,1945,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,OC,6450,10000000,691,2511282
1376,1997,1946,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12456,1000000,691,2039265
1377,1998,1947,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12452,1000000,691,2039265
1378,1999,1948,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12454,1000000,691,2039265
1379,2000,1949,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12460,1000000,691,2039265
1380,2001,1950,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12464,1000000,691,2039265
1381,2002,1951,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12458,1000000,691,2039265
1382,2003,1952,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12466,1000000,691,2039265
1383,2004,1953,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12450,1000000,691,2039265
1384,2005,1954,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12462,1000000,691,2039265
1385,2006,1955,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12483,1000000,691,2039265
1386,2007,1956,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12485,1000000,691,2039265
1387,2008,1957,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12487,1000000,691,2039265
1388,2009,1958,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12489,1000000,691,2039265
1389,2010,1959,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12481,1000000,691,2039265
1390,2011,1960,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12804,1000000,691,2039265
1391,2012,1961,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12808,1000000,691,2039265
1392,2014,1962,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12806,1000000,691,2039265
1393,2015,1963,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12810,1000000,691,2039265
1394,2016,1964,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12802,1000000,691,2039265
1395,2017,1965,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12832,1000000,691,2039265
1396,2018,1966,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12834,1000000,691,2039265
1397,2019,1967,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12828,1000000,691,2039265
1398,2020,1968,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12826,1000000,691,2039265
1399,2021,1969,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12830,1000000,691,2039265
1400,2022,1970,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12822,1000000,691,2039265
1401,2023,1971,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12824,1000000,691,2039265
1402,2024,1972,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12818,1000000,691,2039265
1403,2025,1973,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12820,1000000,691,2039265
1404,2026,1974,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12836,1000000,691,2039265
1405,2027,1975,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12821,1000000,691,2039265
1406,2028,1976,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12827,1000000,691,2039265
1407,2029,1977,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12825,1000000,691,2039265
1408,2030,1978,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12831,1000000,691,2039265
1409,2031,1979,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12823,1000000,691,2039265
1410,2032,1980,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12815,1000000,691,2039265
1411,2033,1981,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12829,1000000,691,2039265
1412,2034,1982,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12817,1000000,691,2039265
1413,2035,1983,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12819,1000000,691,2039265
1414,2036,1984,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12833,1000000,691,2039265
1415,2037,1985,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12971,1000000,691,2039265
1416,2038,1986,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12842,1000000,691,2039265
1417,2039,1987,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12979,1000000,691,2039265
1418,2040,1988,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12977,1000000,691,2039265
1419,2041,1989,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12975,1000000,691,2039265
1420,2042,1990,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12973,1000000,691,2039265
1421,2043,1991,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12838,1000000,691,2039265
1422,2044,1992,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12846,1000000,691,2039265
1423,2045,1993,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12840,1000000,691,2039265
1424,2046,1994,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12844,1000000,691,2039265
1425,2047,1995,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12816,1000000,691,2039265
1426,2048,1996,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12814,1000000,691,2039265
1427,2049,1997,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12812,1000000,691,2039265
1428,2050,1998,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12904,1000000,691,2039265
1429,2052,1999,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12902,1000000,691,2039265
1430,2053,2000,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12876,1000000,691,2039265
1431,2054,2001,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12882,1000000,691,2039265
1432,2055,2002,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12878,1000000,691,2039265
1433,2056,2003,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12880,1000000,691,2039265
1434,2057,2004,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,12874,1000000,691,2039265
1435,2058,2005,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11440,1000000,691,2039265
1436,2059,2006,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11437,1000000,691,2039265
1437,2060,2007,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11439,1000000,691,2039265
1438,2061,2008,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11445,1000000,691,2039265
1439,2062,2009,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11438,1000000,691,2039265
1440,2063,2010,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11432,1000000,691,2039265
1441,2064,2011,20/Apr/2019,BHARATIYA JANATA PARTY,*******8244,TL,11444,1000000,691,2039265
